Herbert George Wells,A Modern Utopia
John Dryden,Dryden's Works Vol. 16 (of 18)
Charlotte Mary Yonge,The Young Step-Mother
James Fenimore Cooper,The Deerslayer
Robert Louis Stevenson,Letters of Robert Louis Stevenson, Volume 2
Jack London,Moon-Face and Other Stories
William Makepeace Thackeray,The Rose and the Ring
Sir Arthur Conan Doyle,The Adventure of the Cardboard Box
Jacob Abbott,Rollo in Scotland
Robert Louis Stevenson,The Merry Men
George Alfred Henty,By Sheer Pluck
Beatrix Potter,The Tale of Mrs. Tittlemouse
Aldous Huxley,Crome Yellow
Mark Twain,The Letters Of Mark Twain, Complete
George Alfred Henty,Through Three Campaigns
G K Chesterton,George Bernard Shaw
Henry James,A Bundle of Letters
G K Chesterton,Robert Browning
Thomas Hardy,A Laodicean
Charles Dickens,The Wreck of the Golden Mary
Lucy Maud Montgomery,Lucy Maud Montgomery Short Stories, 1905 to 1906
Walter de la Mare,The Listeners and Other Poems
John Galsworthy,Six Short Plays, Complete
Nathaniel Hawthorne,Septimius Felton
Robert Louis Stevenson,New Arabian Nights
George Alfred Henty,At Aboukir and Acre
William Wymark Jacobs,Night Watches
John Galsworthy,Inn of Tranquility and Other Essays
Henry Rider Haggard,When the World Shook
William Wymark Jacobs,The White Cat, Captains All, Book 10
Daniel Defoe,The Life and Adventures of Robinson Crusoe (1808)
Bret Harte,Frontier Stories
Charles Kingsley,The Gospel of the Pentateuch
James Russell Lowell,The Function Of The Poet And Other Essays
Henry David Thoreau,Walden, and On The Duty Of Civil Disobedience
Mark Twain,Alonzo Fitz and Other Stories
R M Ballantyne,The Floating Light of the Goodwin Sands
Abraham Lincoln,The Writings of Abraham Lincoln, Volume 7: 1863-1865
Wilkie Collins,The Queen of Hearts
William Makepeace Thackeray,The History of Henry Esmond, Esq
George Bernard Shaw,Androcles and the Lion
P G Wodehouse,Tales of St. Austin's
Sir Walter Scott,The Fortunes of Nigel
Herbert George Wells,The Time Machine
Benjamin Franklin,Autobiography of Benjamin Franklin, Version 2
Washington Irving,The Crayon Papers
Ralph Waldo Emerson,Essays, Second Series
Henry James,The Coxon Fund
Harold Bindloss,Partners of the Out-Trail
Sir Arthur Conan Doyle,The Valley of Fear
Sir Arthur Conan Doyle,The New Revelation
Edward Phillips Oppenheim,An Amiable Charlatan
John Galsworthy,Justice
Charles Kingsley,Phaethon
Nathaniel Hawthorne,The Threefold Destiny (From "Twice Told Tales")
Robert Louis Stevenson,Prayers Written At Vailima
Henry James,A Small Boy and Others
George Bernard Shaw,The Shewing-up of Blanco Posnet
Charles Kingsley,Westminster Sermons
P G Wodehouse,The Gem Collector
Daniel Defoe,A Seasonable Warning and Caution against the Insinuations of Papists and Jacobites
Oscar Wilde,The Ballad of Reading Gaol
George Alfred Henty,The Young Carthaginian
Andrew Lang,The Violet Fairy Book
Charles Dickens,Bleak House
Alexander Pope,The Poetical Works of Alexander Pope, Volume 2
Henry James,The Pension Beaurepas
John Morley,Burke
William Dean Howells,The White Mr. Longfellow
William Dean Howells,Some Anomalies of the Short Story
Edward Phillips Oppenheim,The New Tenant
Henry Rider Haggard,Long Odds
Edward Stratemeyer,The Rover Boys on Land and Sea
Henry James,The Point of View
Wilkie Collins,No Name
R M Ballantyne,The Red Man's Revenge
R M Ballantyne,Jeff Benson, or the Young Coastguardsman
Nathaniel Hawthorne,Sunday at Home (From "Twice Told Tales")
Robert Louis Stevenson,Familiar Studies of Men & Books
Charles Dickens,Life And Adventures Of Martin Chuzzlewit
Edward Stratemeyer,The Rover Boys in Alaska
Sir Arthur Conan Doyle,The Dealings of Captain Sharkey and Other Tales of Pirates
William Henry Hudson,Birds and Man
Wilkie Collins,Miss or Mrs.?
Edward Phillips Oppenheim,Jacob's Ladder
William Wymark Jacobs,The Constable's Move, Captains All, Book 4
Harriet Elizabeth Beecher Stowe,Uncle Tom's Cabin, Young Folks' Edition
George Alfred Henty,No Surrender!
Charlotte Mary Yonge,Under the Storm
James Matthew Barrie,"Der Tag"
Henry Rider Haggard,Smith and the Pharaohs, and Other Tales
William Wymark Jacobs,Dirty Work, Deep Waters, Part 11
Sir Walter Scott,The Betrothed
James Matthew Barrie,Peter and Wendy
Alfred Russel Wallace,The Malay Archipelago, Volume 1
R M Ballantyne,The Young Trawler
James Russell Lowell,Abraham Lincoln
Lucy Maud Montgomery,Anne Of Avonlea
Washington Irving,The Sketch Book of Geoffrey Crayon
O Henry,Heart of the West
Jack London,Jerry of the Islands
John Galsworthy,A Bit O' Love
George Alfred Henty,Saint George for England
James Fenimore Cooper,Tales for Fifteen
Lord Byron,The Works of Lord Byron. Vol. 4
Philip Kindred Dick,The Defenders
R M Ballantyne,The Middy and the Moors
William Makepeace Thackeray,The History of Samuel Titmarsh
Sir Arthur Conan Doyle,The Guards Came Through and Other Poems
Edward Phillips Oppenheim,Berenice
D H Lawrence,Wintry Peacock
Thomas Henry Huxley,Autobiography and Selected Essays
Herbert George Wells,The Stolen Bacillus and Other Incidents
Charlotte Mary Yonge,Little Lucy's Wonderful Globe
Mark Twain,The Man That Corrupted Hadleyburg and Other Stories
John Milton,The Poetical Works of John Milton
James Matthew Barrie,The Little White Bird
Robert Louis Stevenson,The Works of Robert Louis Stevenson - Swanston Edition, Volume 11
Jacob Abbott,William the Conqueror
Zane Grey,The Last Trail
Daniel Defoe,The Life and Adventures of Robinson Crusoe
Hamlin Garland,Money Magic
Virginia Woolf,Monday or Tuesday
Howard Pyle,The Merry Adventures of Robin Hood
Jerome Klapka Jerome,The Love of Ulrich Nebendahl
Frank Richard Stockton,John Gayther's Garden and the Stories Told Therein
John Ruskin,The Queen of the Air
William Dean Howells,An Open-Eyed Conspiracy; An Idyl of Saratoga
Harriet Elizabeth Beecher Stowe,The Pearl of Orr's Island
William Dean Howells,The Flight of Pony Baker
Grant Allen,Post-Prandial Philosophy
James Otis,Left Behind
Anthony Trollope,Miss Mackenzie
Alfred Russel Wallace,The Malay Archipelago, Volume 2
Nathaniel Hawthorne,The Village Uncle (From "Twice Told Tales")
Rudyard Kipling,A Song of the English
Nathaniel Hawthorne,The Marble Faun, Volume 1
John Galsworthy,Windows
John Galsworthy,Essays on Censorship and Art
John Ruskin,Modern Painters, Volume 2 (of 5)
William Wymark Jacobs,A Master of Craft
Nathaniel Hawthorne,Sketches from Memory
Robert Frost,North of Boston
George Bernard Shaw,How He Lied to Her Husband
Sir Francis Galton,The Art of Travel
John Galsworthy,The Foundations
Thornton Waldo Burgess,The Adventures of Mr. Mocker
John Stuart Mill,Auguste Comte and Positivism
John Locke,An Essay Concerning Humane Understanding, Volume 1
Charles Darwin,Volcanic Islands
Mark Twain,On the Decay of the Art of Lying
Edward Stratemeyer,To Alaska for Gold
T S Eliot,The Waste Land
Herbert George Wells,The History of Mr. Polly
William Dean Howells,Henry James, Jr
Jacob Abbott,Peter the Great
Thornton Waldo Burgess,Blacky the Crow
Harold Bindloss,The Cattle-Baron's Daughter
Edgar Rice Burroughs,The People that Time Forgot
Thomas Robert Malthus,The Grounds of an Opinion on the Policy of Restricting the Importation of Foreign Corn
Frank Richard Stockton,The Adventures of Captain Horn
Edmund Burke,The Works of the Right Honourable Edmund Burke, Vol. 10 (of 12)
John Ruskin,Proserpina, Volume 1
Andrew Lang,The Red Fairy Book
George Bernard Shaw,Pygmalion
John Stuart Mill,Principles Of Political Economy
George Alfred Henty,March to Magdala
Edward Stratemeyer,Leo the Circus Boy
G K Chesterton,The Wisdom of Father Brown
Rudyard Kipling,The Phantom Rickshaw and Other Ghost Stories
Bret Harte,Colonel Starbottle's Client and Other Stories
Charles Dickens,Reprinted Pieces
Frank Richard Stockton,Buccaneers and Pirates of Our Coasts
Louisa May Alcott,Mountain-Laurel and Maidenhair
Mary Shelley,Proserpine and Midas
John Dryden,Dryden's Works Vol. 7 (of 18)
Charles Kingsley,Madam How and Lady Why
Washington Irving,Tales of a Traveller
Henry David Thoreau,Walking
Anthony Trollope,Life of Cicero Volume One
Henry James,The Aspern Papers
John Milton,L'Allegro, Il Penseroso, Comus, and Lycidas
Charles Dickens,A Message from the Sea
D H Lawrence,Twilight in Italy
Sir Walter Scott,Chronicles of the Canongate
Joseph Conrad,Amy Foster
Wilkie Collins,Antonina
Virginia Woolf,Night and Day
William Makepeace Thackeray,Roundabout Papers
Charlotte Mary Yonge,The Pillars of the House, V1
Samuel Taylor Coleridge,Hints towards the formation of a more comprehensive theory of life
Nathaniel Hawthorne,The Miraculous Pitcher
Rudyard Kipling,American Notes
Henry James,Notes of a Son and Brother
Thomas Carlyle,History of Friedrich II of Prussia, Volume 21
G K Chesterton,The Innocence of Father Brown
Nathaniel Hawthorne,The Seven Vagabonds (From "Twice Told Tales")
Frank Richard Stockton,Ting-a-ling
Oscar Wilde,A Critic in Pall Mall
Harold Bindloss,The Greater Power
Bertrand Russell,The Practice and Theory of Bolshevism
Sir Walter Scott,Old Mortality
Thomas Carlyle,History of Friedrich II of Prussia, Appendix
Herbert George Wells,New Worlds For Old
Robert Louis Stevenson,A Child's Garden of Verses, Verse 158
Andrew Lang,The Pink Fairy Book
William Makepeace Thackeray,Little Travels and Roadside Sketches
Robert Louis Stevenson,Prince Otto
Robert Louis Stevenson,Records of a Family of Engineers
Philip Kindred Dick,The Crystal Crypt
Edmund Burke,The Works of the Right Honourable Edmund Burke, Vol. 06 (of 12)
George Bernard Shaw,Overruled
Robert Louis Stevenson,An Inland Voyage
James Fenimore Cooper,The Wing-and-Wing
Benjamin Disraeli,Tancred
Andrew Lang,Angling Sketches
Ambrose Bierce,The Damned Thing
Oscar Wilde,The Picture of Dorian Gray
Anthony Trollope,John Caldigate
R M Ballantyne,Up in the Clouds
Charles Kingsley,The Water of Life and Other Sermons
James Otis,Ralph Gurney's Oil Speculation
Nathaniel Hawthorne,The Paradise of Children
Sir Arthur Conan Doyle,Songs Of The Road
William Wymark Jacobs,The Convert, Deep Waters, Part 5
Jack London,The Iron Heel
William Wymark Jacobs,Deep Waters
Jacob Abbott,Charles I
John Ruskin,Modern Painters, Volume 1 (of 5)
Daniel Defoe,Memoirs of Major Alexander Ramkins (1718)
Winston Churchill,Richard Carvel, Complete
Zane Grey,The Spirit of the Border
Philip Kindred Dick,The Variable Man
John Bunyan,The Jerusalem Sinner Saved
Joseph Conrad,The Rescue
Sir Arthur Conan Doyle,Through the Magic Door
George Bernard Shaw,An Unsocial Socialist
Jane Austen,Persuasion
Henry Rider Haggard,Colonel Quaritch, V.C
James Matthew Barrie,The Little Minister
Sir Arthur Conan Doyle,The Croxley Master
Robert Louis Stevenson,Treasure Island
Henry James,The Wings of the Dove, Volume 2
Bret Harte,On the Frontier
Jack London,The Jacket (The Star-Rover)
Jonathan Swift,The Poems of Jonathan Swift, D.D., Volume 1
William Wymark Jacobs,Establishing Relations, Odd Craft, Part 7
William Wymark Jacobs,Bedridden and The Winter Offensive, Deep Waters, Part 8
Eugene O_Neill,Anna Christie
R M Ballantyne,Fighting the Whales
P G Wodehouse,The Adventures of Sally
Jack London,Martin Eden
Beatrix Potter,The Tale of Squirrel Nutkin
William Butler Yeats,The Trembling of the Veil
Mark Twain,Tom Sawyer, Detective
Edward Stratemeyer,The Rover Boys on Snowshoe Island
Charlotte Mary Yonge,The Chaplet of Pearls
R M Ballantyne,Away in the Wilderness
James Joyce,Chamber Music
Jerome Klapka Jerome,The Philosopher's Joke
R M Ballantyne,The Lively Poll
G K Chesterton,Eugenics and Other Evils
Joseph Conrad,The Secret Agent
Robert Louis Stevenson,A Child's Garden of Verses, Version 1
John Morley,Critical Miscellanies, Volume 1, Essay 3, Byron
Lord Byron,The Works of Lord Byron: Letters and Journals. Vol. 2
Charlotte Mary Yonge,Aunt Charlotte's Stories of Greek History
James Matthew Barrie,Peter Pan in Kensington Gardens, Version 2
George Bernard Shaw,O'Flaherty V. C
Benjamin Disraeli,Count Alarcos
Jacob Abbott,Rollo in Rome
William Wymark Jacobs,Many Cargoes
William Makepeace Thackeray,The Bedford-Row Conspiracy
P B Shelley,Adonais
Robert Burns,Poems And Songs Of Robert Burns
Lucy Maud Montgomery,Lucy Maud Montgomery Short Stories, 1909 to 1922
James Matthew Barrie,Alice Sit-By-The-Fire
Sir Walter Scott,Some Poems
George Alfred Henty,On the Irrawaddy
Lucy Maud Montgomery,Anne's House of Dreams
Daniel Defoe,The History of the Remarkable Life of John Sheppard
Anthony Trollope,The Prime Minister
O Henry,Whirligigs
James Otis,Aunt Hannah and Seth
William Makepeace Thackeray,The Virginians
John Ruskin,Letters to the Clergy
Beatrix Potter,The Tale of Timmy Tiptoes
Jack London,Love of Life and Other Stories
Andrew Lang,The Gold Of Fairnilee
Nathaniel Hawthorne,A Virtuoso's Collection (From "Mosses From An Old Manse")
Robert Louis Stevenson,A Christmas Sermon
D H Lawrence,England, My England
Charlotte Mary Yonge,Heartsease
Charles Kingsley,Women and Politics
George Alfred Henty,The Young Colonists
Andrew Lang,The Arabian Nights Entertainments
Oscar Wilde,A Woman of No Importance
Wilkie Collins,The Black Robe
Herman Melville,Typee
P G Wodehouse,Three Men and a Maid
Henry James,The Finer Grain
Hamlin Garland,The Moccasin Ranch
Washington Irving,Old Christmas
William Dean Howells,A Psychological Counter-current in Recent Fiction
Lucy Maud Montgomery,Kilmeny of the Orchard
Thomas Henry Huxley,Note on the Resemblances and Differences in the Structure and the Development of Brain in Man and the Apes
George Alfred Henty,In Freedom's Cause
Sir Walter Scott,Ivanhoe
Ambrose Bierce,Present at a Hanging and Other Ghost Stories
Edgar Rice Burroughs,The Monster Men
William Wymark Jacobs,The Understudy, Night Watches, Part 3
William Wymark Jacobs,Captains All, Part 1
Herbert George Wells,Soul of a Bishop
Lewis Carroll,The Game of Logic
P G Wodehouse,Love Among the Chickens
Daniel Defoe,Dickory Cronke
Jerome Klapka Jerome,The Soul of Nicholas Snyders
Robert Louis Stevenson,The Works of Robert Louis Stevenson - Swanston Edition, Volume 22
Benjamin Disraeli,The Young Duke
Anthony Trollope,Returning Home
Grant Allen,An African Millionaire
Thomas Carlyle,Heroes and Hero Worship
Oscar Wilde,Shorter Prose Pieces
James Fenimore Cooper,Satanstoe
P G Wodehouse,Death At The Excelsior
Jacob Abbott,Rollo in Geneva
James Otis,Defending the Island
John Ruskin,The Elements of Drawing
George Alfred Henty,With Clive in India
Andrew Lang,Cock Lane and Common-Sense
Charles Dickens,Oliver Twist
James Fenimore Cooper,The Water-Witch
R M Ballantyne,The Young Fur Traders
William Wymark Jacobs,Matrimonial Openings, Sailor's Knots, Part 5
Rudyard Kipling,Just So Stories
Thomas Henry Huxley,The Advance of Science in the Last Half-Century
Percival Lowell,Noto, An Unexplored Corner of Japan
O Henry,The Trimmed Lamp
George Eliot,Scenes of Clerical Life
James Otis,The Boys of ’98
Isaac Asimov,Youth
Edward Stratemeyer,For the Liberty of Texas
Ambrose Bierce,A Cynic Looks at Life
Thomas Hardy,Two on a Tower
Grant Allen,The British Barbarians
George Bernard Shaw,Preface to Androcles and the Lion
Thornton Waldo Burgess,Mother West Wind's Children
Abraham Lincoln,Lincoln's First Inaugural Address
Andrew Lang,The Mark Of Cain
William Blake,Songs of Innocence and Songs of Experience
Robert Louis Stevenson,The Black Arrow
Anthony Trollope,The Struggles of Brown, Jones, and Robinson
Stephen Leacock,Further Foolishness
Jerome Klapka Jerome,Paul Kelver
Herbert George Wells,The Passionate Friends
Nathaniel Hawthorne,Sketches from Memory (From "Mosses From An Old Manse")
Herbert George Wells,Floor Games; a companion volume to "Little Wars"
Sir Walter Scott,A Legend of Montrose
George Alfred Henty,Both Sides the Border
Jacob Abbott,Queen Elizabeth
G K Chesterton,Poems
Beatrix Potter,The Tale Of Peter Rabbit
Anthony Trollope,The Relics of General Chasse
P B Shelley,The Daemon of the World
Harold Bindloss,Johnstone of the Border
Robert Louis Stevenson,The Works of Robert Louis Stevenson - Swanston Edition, Volume 15
Bret Harte,By Shore and Sedge
Henry Rider Haggard,The Brethren
G K Chesterton,The Club of Queer Trades
William Wymark Jacobs,The Skipper’s Wooing, and The Brown Man’s Servant
William Wymark Jacobs,Good Intentions, Ship's Company, Part 3
Thomas Henry Huxley,Evidence as to Man's Place in Nature
Charles Kingsley,Two Years Ago, Volume II
Frank Richard Stockton,Pomona's Travels
Jacob Abbott,Mary Erskine
Harold Bindloss,The Protector
R M Ballantyne,Black Ivory
Virginia Woolf,Jacob's Room
Charles Dickens,Sketches of Young Gentlemen
George Bernard Shaw,Annajanska, the Bolshevik Empress
Frank Richard Stockton,A Jolly Fellowship
Rudyard Kipling,The Second Jungle Book
Louisa May Alcott,Moods
Nathaniel Hawthorne,The Three Golden Apples
Herbert George Wells,Select Conversations with an Uncle
Bret Harte,A Millionaire of Rough-and-Ready
G K Chesterton,The Ball and The Cross
Charles Dickens,Mrs. Lirriper's Legacy
James Russell Lowell,Among My Books, Second Series
William Dean Howells,The Sleeping Car
John Keats,Lamia
Herman Melville,Israel Potter
Louisa May Alcott,Kitty's Class Day And Other Stories
Anthony Trollope,Phineas Finn
Herbert Spencer,The Right To Ignore The State
James Otis,An Amateur Fireman
Edward Phillips Oppenheim,The Double Life Of Mr. Alfred Burton
Thomas Henry Huxley,The Present Condition of Organic Nature
Oscar Wilde,Miscellaneous Aphorisms; The Soul of Man
Thomas Carlyle,History of Friedrich II of Prussia, Volume 18
Grant Allen,Miss Cayley's Adventures
Thomas Carlyle,History of Friedrich II of Prussia, Volume 6
P G Wodehouse,The Man with Two Left Feet
William Dean Howells,Seven English Cities
Frank Richard Stockton,A Chosen Few
Jane Austen,Northanger Abbey
Charles Kingsley,Scientific Essays and Lectures
P G Wodehouse,Psmith in the City
James Matthew Barrie,Dear Brutus
George Bernard Shaw,Cashel Byron's Profession
Joseph Conrad,'Twixt Land & Sea
Charles Darwin,The Expression of Emotion in Man and Animals
George Bernard Shaw,Man And Superman
Henry James,Picture and Text
Charles Darwin,On the Origin of Species 1st Edition
Andrew Lang,The Library
Sir Arthur Conan Doyle,The Exploits Of Brigadier Gerard
Thornton Waldo Burgess,The Adventures of Jimmy Skunk
James Fenimore Cooper,The Bravo
Sir Richard Francis Burton,To the Gold Coast for Gold, Volume 1
Lyman Frank Baum,The Sea Fairies
Anthony Trollope,Cousin Henry
Charles Darwin,The Movements and Habits of Climbing Plants
James Fenimore Cooper,The Two Admirals
Robert Louis Stevenson,The Waif Woman
Harold Bindloss,Carmen's Messenger
Lyman Frank Baum,Dorothy and the Wizard in Oz
Sir Arthur Conan Doyle,My Friend The Murderer
Thornton Waldo Burgess,Bowser The Hound
Anthony Trollope,Is He Popenjoy?
George Bernard Shaw,Captain Brassbound's Conversion
Samuel Taylor Coleridge,Coleridge's Literary Remains, Volume 1
Henry James,The Letters of Henry James, Volume 1
Edward Stratemeyer,American Boy's Life of Theodore Roosevelt
Charlotte Mary Yonge,Henrietta's Wish
John Ruskin,Proserpina, Volume 2
Mark Twain,Life On The Mississippi, Complete
Lucy Maud Montgomery,Further Chronicles of Avonlea
Stephen Leacock,Nonsense Novels
Louisa May Alcott,Behind A Mask, Or A Woman's Power
Frank Richard Stockton,The Bee-Man of Orn and Other Fanciful Tales
James Otis,Richard of Jamestown
Oscar Wilde,The Soul of Man
William Dean Howells,London Films
Wilkie Collins,A Rogue's Life
Sinclair Lewis,The Job
Lucy Maud Montgomery,Lucy Maud Montgomery Short Stories, 1904
Sir Walter Scott,The Dramatic Works of John Dryden, Volume I
Henry Rider Haggard,The Wizard
Winston Churchill,The Crisis, Complete
William Henry Hudson,A Traveller in Little Things
Robert Louis Stevenson,The Works of Robert Louis Stevenson - Swanston Edition, Volume 18
Charles Darwin,Geological Observations On South America
Mark Twain,In Defense of Harriet Shelley
Edgar Allan Poe,Eureka
Edward Stratemeyer,The Rover Boys on Treasure Isle
Henry James,The Outcry
John Ruskin,The Crown of Wild Olive
Robert Browning,Dramatic Romances
William Makepeace Thackeray,John Leech's Pictures of Life and Character
Charles Dickens,Master Humphrey's Clock
Edward Phillips Oppenheim,The Avenger
James Fenimore Cooper,The Pilot
George Alfred Henty,By Pike and Dyke:  A Tale of the Rise of the Dutch Republic
William Butler Yeats,Ideas of Good and Evil
Abraham Lincoln,Lincoln Letters
Charlotte Mary Yonge,Dynevor Terrace (Vol. I)
Charlotte Mary Yonge,Pioneers and Founders
Stephen Leacock,Moonbeams From the Larger Lunacy
P G Wodehouse,The Swoop!
Benjamin Disraeli,Sybil
Rudyard Kipling,The Years Between
John Dryden,The Poetical Works of John Dryden, Volume 1
William Dean Howells,A Traveler from Altruria
Sir Arthur Conan Doyle,The Adventures of Sherlock Holmes
Robert Louis Stevenson,Memoir of Fleeming Jenkin
Sir William Schwenck Gilbert,Songs of a Savoyard
Winston Churchill,The Inside of the Cup, Complete
Jerome Klapka Jerome,Idle Thoughts of an Idle Fellow
Hamlin Garland,The Spirit of Sweetwater
Charles Kingsley,Lectures Delivered in America in 1874
John Morley,Critical Miscellanies, Volume 2, Essay 4, Joseph de Maistre
Wilkie Collins,Little Novels
James Fenimore Cooper,The Headsman
James Otis,The Search for the Silver City
Lyman Frank Baum,The Marvellous Land of Oz
Hector Hugh Munro,When William Came
Winston Churchill,Mr. Crewe's Career, Complete
Thomas Hardy,Life's Little Ironies
Lyman Frank Baum,Aunt Jane's Nieces at Millville
Bertrand Russell,Proposed Roads To Freedom
Andrew Lang,Andrew Lang's Introduction to The Compleat Angler
Bret Harte,A First Family of Tasajara
Edward Phillips Oppenheim,Jeanne of the Marshes
Bret Harte,Gabriel Conroy
Thomas Henry Huxley,Discourses
Sir Walter Scott,The Abbot
Ralph Waldo Emerson,Nature
Rudyard Kipling,Traffics and Discoveries
Robert Louis Stevenson,A Lowden Sabbath Morn
Nathaniel Hawthorne,Dr. Bullivant
Bret Harte,Snow-Bound at Eagle's
William Wymark Jacobs,Breaking A Spell, Odd Craft, Part 6
Rafael Sabatini,St. Martin's Summer
Jack London,The Call of the Wild
Thornton Waldo Burgess,Mother West Wind "How" Stories
Jacob Abbott,Richard II
George Alfred Henty,The Tiger of Mysore
Bret Harte,Tales of the Argonauts
Nathaniel Hawthorne,The White Old Maid (From "Twice Told Tales")
James Fenimore Cooper,The Sea Lions
Harold Bindloss,The Lure of the North
Elizabeth Barrett Browning,Sonnets from the Portuguese
Nathaniel Hawthorne,Little Daffydowndilly
R M Ballantyne,Fighting the Flames
Wilkie Collins,The Haunted Hotel
George Bernard Shaw,The Admirable Bashville
Bret Harte,A Ward of the Golden Gate
Henry Rider Haggard,Child of Storm
Thomas Carlyle,History of Friedrich II of Prussia, Volume 15
Jerome Klapka Jerome,Fanny and the Servant Problem
Anthony Trollope,John Bull on the Guadalquivir from Tales from all Countries
James Fenimore Cooper,The Lake Gun
Andrew Lang,Historical Mysteries
George Alfred Henty,A March on London
George Alfred Henty,The Cat of Bubastes
Harriet Elizabeth Beecher Stowe,Pink and White Tyranny
Lord Byron,Byron's Poetical Works, Vol. 1
Charles Kingsley,Andromeda and Other Poems
Sir Richard Francis Burton,Two Trips to Gorilla Land and the Cataracts of the Congo, Volume 2
Harold Bindloss,Thrice Armed
Edward Phillips Oppenheim,A Millionaire of Yesterday
James Otis,Corporal 'Lige's Recruit
Benjamin Disraeli,Alroy
Sir Winston Churchill,Liberalism and the Social Problem
Robert Louis Stevenson,Essays of Travel
R M Ballantyne,Charlie to the Rescue
Edmund Burke,The Works of the Right Honourable Edmund Burke, Vol. 07 (of 12)
Charles Kingsley,Alexandria and her Schools
Frank Richard Stockton,The Vizier of the Two-Horned Alexander
Thomas Henry Huxley,Time and Life
Andrew Lang,The Yellow Fairy Book
Edward Stratemeyer,Marching on Niagara
Charles Kingsley,At Last
Anthony Trollope,Hunting Sketches
Jerome Klapka Jerome,They and I
R M Ballantyne,The Ocean and its Wonders
Sir Arthur Conan Doyle,Round the Red Lamp
Mark Twain,How Tell a Story and Others
Edgar Rice Burroughs,The Chessmen of Mars
Sir Walter Scott,Minstrelsy of the Scottish border (2 of 3)
George Eliot,Tom and Maggie Tulliver
George Alfred Henty,On the Pampas
William Butler Yeats,In The Seven Woods
John Stuart Mill,Autobiography
William Henry Hudson,A Little Boy Lost
Ralph Waldo Emerson,Poems
Baronness Orczy,Lord Tony's Wife
Walt Whitman,The Wound Dresser
Lyman Frank Baum,Mother Goose in Prose
Edgar Allan Poe,The Works of Edgar Allan Poe Volume 2
William Makepeace Thackeray,Henry Esmond; The English Humourists; The Four Georges
Beatrix Potter,The Tale of Jemima Puddle-Duck
Charles Darwin,The Different Forms of Flowers on Plants of the Same Species
Lewis Carroll,Songs From Alice in Wonderland and Through the Looking-Glass
John Galsworthy,The Complete Essays of John Galsworthy
Edward Stratemeyer,Dave Porter and the Runaways
R M Ballantyne,Lost in the Forest
Oscar Wilde,Charmides and Other Poems
Thomas Hardy,The Woodlanders
Herman Melville,White Jacket
Sir William Schwenck Gilbert,The Bab Ballads
Bret Harte,The Bell-Ringer of Angel's and Other Stories
John Galsworthy,The Freelands
Nathaniel Hawthorne,Sketches and Studies
William Dean Howells,The Lady of the Aroostook
William Somerset Maugham,The Magician
Abraham Lincoln,Lincoln's Inaugurals, Addresses and Letters (Selections)
Nathaniel Hawthorne,The Hall of Fantasy (From "Mosses From An Old Manse")
Andrew Lang,The Disentanglers
Wilkie Collins,The New Magdalen
William Wymark Jacobs,Four Pigeons, Captains All, Book 7
Edward Phillips Oppenheim,The Lighted Way
Walter de la Mare,Peacock Pie, A Book of Rhymes
Charlotte Mary Yonge,Abbeychurch
Nathaniel Hawthorne,The Marble Faun, Volume 2
Robert Louis Stevenson,The Art of Writing and Other Essays
William Wymark Jacobs,A Golden Venture, The Lady of the Barge and Others, Part 11
Nathaniel Hawthorne,Other Tales and Sketches
Jacob Abbott,History of King Charles II of England
Sir Arthur Conan Doyle,The Adventure of Wisteria Lodge
Edward Phillips Oppenheim,The Zeppelin's Passenger
Harriet Elizabeth Beecher Stowe,Household Papers and Stories
George Alfred Henty,Colonel Thorndyke's Secret
John Morley,Critical Miscellanies, Volume 3, Essay 6, Harriet Martineau
Charles Dickens,To be Read at Dusk
Charles Dickens,The Pickwick Papers
Mark Twain,Is Shakespeare Dead?
Edward Phillips Oppenheim,A Maker of History
Charlotte Mary Yonge,The Herd Boy and His Hermit
Daniel Defoe,The Lay-Man's Sermon upon the Late Storm
Charles Dickens,The Seven Poor Travellers
Daniel Defoe,An Humble Proposal to the People of England
George Bernard Shaw,Bernard Shaw's Preface to Major Barbara
Nathaniel Hawthorne,Old News
Herman Melville,Bartleby, The Scrivener
James Fenimore Cooper,The Pathfinder
Sir Arthur Conan Doyle,Uncle Bernac
Edward Phillips Oppenheim,The Double Four
G K Chesterton,The Trees of Pride
Lyman Frank Baum,Twinkle and Chubbins
Frank Richard Stockton,What Might Have Been Expected
Bret Harte,Flip, A California Romance
Herbert George Wells,The Secret Places of the Heart
Bertrand Russell,The Problem of China
Washington Irving,The Student's Life of Washington
Edward Phillips Oppenheim,The Hillman
Harold Bindloss,The Intriguers
Jonathan Swift,Gulliver's Travels
P G Wodehouse,The Man Upstairs and Other Stories
John Ruskin,Aratra Pentelici, Seven Lectures on the Elements of Sculpture
Bret Harte,The Story of a Mine
Bret Harte,Clarence
Joseph Conrad,The Secret Sharer
Edward Phillips Oppenheim,The Survivor
Anthony Trollope,A Ride Across Palestine
Nathaniel Hawthorne,Mosses from an Old Manse and Other Stories
Sir William Schwenck Gilbert,More Bab Ballads
Mary Shelley,Mathilda
Anthony Trollope,The O'Conors of Castle Conor from Tales from all Countries
Jane Austen,Lady Susan
Lyman Frank Baum,Ozma of Oz
George Alfred Henty,The Treasure of the Incas
William Makepeace Thackeray,Barry Lyndon
Anthony Trollope,He Knew He Was Right
William Blake,Poems of William Blake
George Alfred Henty,Among Malay Pirates
